"cov_measure","p","graph","distribution","rep","norm_Omega","norm_Sigma","FP","FN"
"covNPDmat",120,"omega_sparse","rmvnorm",90,11.5414753725983,8.40750962959897,0.0582630427991253,0.43609022556391
"covNPDmat",120,"omega_sparse","rmvnorm",91,11.5351612414709,8.58607149596696,0.0567010309278351,0.411027568922306
"covNPDmat",120,"omega_sparse","rmvnorm",92,10.7827692035241,5.43358523800728,0.0535770071852546,0.428571428571429
"covNPDmat",120,"omega_sparse","rmvnorm",93,11.5404050672782,5.89130898900884,0.0587316463605123,0.433583959899749
"covNPDmat",120,"omega_sparse","rmvnorm",94,11.4141336591946,7.37974613221853,0.0517025929397063,0.442355889724311
"covNPDmat",120,"omega_sparse","rmvnorm",95,11.0947388437007,6.49833805734464,0.0531084036238675,0.441102756892231
"covNPDmat",120,"omega_sparse","rmvnorm",96,10.916500488183,5.49770976951458,0.0677913152139956,0.448621553884712
"covNPDmat",120,"omega_sparse","rmvnorm",97,11.3786102113515,5.52477207243875,0.0542018119337707,0.444862155388471
"covNPDmat",120,"omega_sparse","rmvnorm",98,10.9252744180955,6.19402935097935,0.0507653858169322,0.441102756892231
"covNPDmat",120,"omega_sparse","rmvnorm",99,11.3689941319823,8.92488048779128,0.056076226179319,0.43609022556391
"covNPDmat",120,"omega_sparse","rmvnorm",100,11.4284571367528,7.2118388082406,0.0604498594189316,0.443609022556391
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",1,13.1762444051118,5.01855704420206,0.0416275430359937,0.579012345679012
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",2,12.8558913428781,5.05680394343904,0.0436619718309859,0.579012345679012
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",3,12.9285836077631,5.24602027762582,0.0450704225352113,0.566666666666667
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",4,12.4133521857536,4.75834413188546,0.031924882629108,0.618518518518518
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",5,12.4705922938009,4.43451043571009,0.038810641627543,0.562962962962963
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",6,12.8402493058898,4.61402515240844,0.0450704225352113,0.580246913580247
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",7,13.0378302656722,4.82623029159077,0.041471048513302,0.549382716049383
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",8,12.6310188439576,4.28257256200032,0.0375586854460094,0.581481481481481
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",9,12.6356469591791,4.47983881247991,0.045226917057903,0.538271604938272
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",10,12.9393899292913,5.67645624816717,0.0430359937402191,0.571604938271605
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",11,12.7076032891546,5.06464365983902,0.0402190923317684,0.566666666666667
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",12,13.6883576196576,4.83997417941471,0.0386541471048513,0.577777777777778
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",13,13.0269385482651,4.28028433442239,0.0477308294209703,0.550617283950617
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",14,13.2968224593445,4.82246169132788,0.0366197183098592,0.550617283950617
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",15,12.5963765856374,4.25257979365983,0.0453834115805947,0.561728395061728
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",16,12.9678711599772,5.23706563419643,0.0500782472613459,0.52716049382716
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",17,13.1072274808456,4.22014851025984,0.0427230046948357,0.541975308641975
"covNPDmat",120,"omega_sparse","conta_normal_cell_5",18,13.352002718976,4.91522450679726,0.0374021909233177,0.579012345679012
