"cov_measure","p","graph","distribution","rep","norm_Omega","norm_Sigma","FP","FN"
"corQuadrantmat",120,"omega_sparse","rmvnorm",65,12.5972284584216,6.366612246626,0.178292148889584,0.378411910669975
"corQuadrantmat",120,"omega_sparse","rmvnorm",66,12.371341614165,6.59337155167217,0.168751954957773,0.392059553349876
"corQuadrantmat",120,"omega_sparse","rmvnorm",67,12.6220413623349,6.87311697717288,0.167187988739443,0.410669975186104
"corQuadrantmat",120,"omega_sparse","rmvnorm",68,12.078182216598,5.73100840471034,0.165780419142947,0.367245657568238
"corQuadrantmat",120,"omega_sparse","rmvnorm",69,12.5630418128918,6.56703564272416,0.166718798873944,0.413151364764268
"corQuadrantmat",120,"omega_sparse","rmvnorm",70,12.67356059364,5.39050583272163,0.16703159211761,0.39454094292804
"corQuadrantmat",120,"omega_sparse","rmvnorm",71,12.75566260951,5.74384651105037,0.166562402252111,0.390818858560794
"corQuadrantmat",120,"omega_sparse","rmvnorm",72,12.7003635488465,6.00726534245432,0.163590866437285,0.423076923076923
"corQuadrantmat",120,"omega_sparse","rmvnorm",73,12.2620426461786,5.1165544788858,0.165311229277448,0.377171215880893
"corQuadrantmat",120,"omega_sparse","rmvnorm",74,12.2847916894123,5.67073450120866,0.160775727244292,0.397022332506204
"corQuadrantmat",120,"omega_sparse","rmvnorm",75,12.6804345990303,5.51081147000622,0.165624022521114,0.37468982630273
"corQuadrantmat",120,"omega_sparse","rmvnorm",76,12.6019671333332,5.59212952511322,0.174538629965593,0.367245657568238
"corQuadrantmat",120,"omega_sparse","rmvnorm",77,12.5709793358264,5.79162667790809,0.162339693462621,0.38833746898263
"corQuadrantmat",120,"omega_sparse","rmvnorm",78,12.4468396434598,5.61948812989483,0.172192680638098,0.378411910669975
"corQuadrantmat",120,"omega_sparse","rmvnorm",79,12.4812874258309,5.93432259961399,0.16280888332812,0.397022332506204
"corQuadrantmat",120,"omega_sparse","rmvnorm",80,12.3230233047714,6.69910423046632,0.169533938066938,0.393300248138958
"corQuadrantmat",120,"omega_sparse","rmvnorm",81,12.5286310280132,5.71612892638631,0.17015952455427,0.397022332506204
"corQuadrantmat",120,"omega_sparse","rmvnorm",82,12.3524731633438,6.16868425311617,0.174225836721927,0.428039702233251
"corQuadrantmat",120,"omega_sparse","rmvnorm",83,12.878820761869,6.34671411400443,0.171879887394432,0.36848635235732
"corQuadrantmat",120,"omega_sparse","rmvnorm",84,12.248675253238,5.23868478812482,0.161714106975289,0.406947890818859
"corQuadrantmat",120,"omega_sparse","rmvnorm",85,12.4452392045818,6.02407984301012,0.169377541445105,0.375930521091811
"corQuadrantmat",120,"omega_sparse","rmvnorm",86,12.343409120506,6.57873260844805,0.167969971848608,0.430521091811414
"corQuadrantmat",120,"omega_sparse","rmvnorm",87,12.5341363779163,6.07849372402874,0.162339693462621,0.393300248138958
"corQuadrantmat",120,"omega_sparse","rmvnorm",88,12.5551601416938,5.87324295930783,0.157335001563966,0.377171215880893
"corQuadrantmat",120,"omega_sparse","rmvnorm",89,12.2627006259758,6.28817835804812,0.160932123866124,0.398263027295285
"corQuadrantmat",120,"omega_sparse","rmvnorm",90,12.849542710752,5.35056532698797,0.162026900218955,0.393300248138958
"corQuadrantmat",120,"omega_sparse","rmvnorm",91,12.2552552347117,6.6373287668494,0.16859555833594,0.401985111662531
"corQuadrantmat",120,"omega_sparse","rmvnorm",92,12.5179343084867,5.43886841044485,0.172974663747263,0.383374689826303
"corQuadrantmat",120,"omega_sparse","rmvnorm",93,12.3144063506566,5.40533226747811,0.158429777916797,0.397022332506204
"corQuadrantmat",120,"omega_sparse","rmvnorm",94,12.3077156060561,6.33223610197868,0.163121676571786,0.403225806451613
"corQuadrantmat",120,"omega_sparse","rmvnorm",95,12.4365406040701,5.70003421778051,0.167344385361276,0.367245657568238
"corQuadrantmat",120,"omega_sparse","rmvnorm",96,12.2708627394933,6.07273109334755,0.156240225211135,0.426799007444169
"corQuadrantmat",120,"omega_sparse","rmvnorm",97,12.5970362543035,6.25646737544998,0.167657178604942,0.399503722084367
"corQuadrantmat",120,"omega_sparse","rmvnorm",98,12.6653353496017,5.43846446771861,0.16859555833594,0.399503722084367
"corQuadrantmat",120,"omega_sparse","rmvnorm",99,12.4646968127349,5.24030039427816,0.172661870503597,0.367245657568238
"corQuadrantmat",120,"omega_sparse","rmvnorm",100,12.5042625117729,6.11761273444295,0.163434469815452,0.416873449131514
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",1,12.9490862190246,5.07861539642847,0.203640323584319,0.414507772020725
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",2,13.3987063448543,5.61984500985606,0.207062850031114,0.375647668393782
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",3,13.4325640028265,5.16062126133562,0.214685749844431,0.41839378238342
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",4,13.063060468861,5.67389575732801,0.205973864343497,0.383419689119171
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",5,13.0366798233045,6.55483931903849,0.198195395146235,0.386010362694301
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",6,13.1118682369288,5.4704766763568,0.205040448039826,0.411917098445596
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",7,13.1936850682721,5.41848542095266,0.205662725575607,0.392487046632124
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",8,13.1886288699808,5.32309248848588,0.205040448039826,0.414507772020725
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",9,13.3635108988397,5.28035969337022,0.205040448039826,0.387305699481865
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",10,13.3214889957997,5.2491772552615,0.202084629744866,0.389896373056995
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",11,12.8245284571127,4.95530659096802,0.209551960174238,0.39119170984456
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",12,12.8077165196422,5.27681117849052,0.210018668326073,0.392487046632124
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",13,13.2119354847396,5.53237623750524,0.200062227753578,0.379533678756477
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",14,12.8931983081845,4.82258907841525,0.204884878655881,0.401554404145078
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",15,13.1159928761548,5.51994548068615,0.207996266334785,0.405440414507772
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",16,12.5509572892186,6.08527534780436,0.200528935905414,0.371761658031088
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",17,13.4280996814674,5.96476269264566,0.200528935905414,0.423575129533679
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",18,13.4702024866685,5.64473622249011,0.208151835718731,0.378238341968912
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",19,13.3751123668796,5.7870791453517,0.204729309271935,0.386010362694301
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",20,13.1915187223038,5.86268718863479,0.203018046048538,0.38860103626943
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",21,13.0761216232943,5.3248671951424,0.203018046048538,0.393782383419689
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",22,13.1784637889108,4.90803667773076,0.20457373988799,0.408031088082902
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",23,13.0501327009366,5.59955811959976,0.194306160547604,0.379533678756477
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",24,13.2036554932197,5.39842122523671,0.2042626011201,0.413212435233161
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",25,13.1789384133148,5.16712903277928,0.200373366521469,0.420984455958549
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",26,12.8677835672491,4.90201045778831,0.198506533914126,0.384715025906736
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",27,13.2367149744585,4.70321941366208,0.202084629744866,0.393782383419689
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",28,12.6235742580123,5.06242451276182,0.207996266334785,0.389896373056995
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",29,12.9661315185995,6.12258098736711,0.205662725575607,0.414507772020725
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",30,13.2918256476525,5.35445746342217,0.193683883011823,0.405440414507772
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",31,13.2927218081314,5.12982086258203,0.207373988799004,0.387305699481865
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",32,12.9042493199223,5.96602625940635,0.206285003111388,0.380829015544041
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",33,12.7395557657137,5.32129835172494,0.203018046048538,0.380829015544041
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",34,13.1642634839097,4.73865274034692,0.217952706907281,0.393782383419689
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",35,12.8918249379998,5.89123178184485,0.200684505289359,0.370466321243523
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",36,13.0239799832498,5.07335234173081,0.205196017423771,0.392487046632124
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",37,13.3960791597566,5.54483186796659,0.201773490976976,0.395077720207254
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",38,13.1770006955831,5.56058852194404,0.205507156191661,0.393782383419689
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",39,13.244633068923,5.18711807953359,0.212818917237088,0.397668393782383
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",40,13.1497953787246,5.23612015961847,0.20457373988799,0.393782383419689
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",41,13.3590567752147,5.71945208503852,0.200062227753578,0.409326424870466
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",42,13.536025930579,5.58564704309415,0.199128811449907,0.409326424870466
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",43,13.7214391881466,5.60743179480387,0.205196017423771,0.402849740932642
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",44,13.4116206952002,5.31050019806004,0.203018046048538,0.386010362694301
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",45,12.8013396274139,5.93831266438703,0.19508400746733,0.401554404145078
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",46,13.2819632259566,4.85807033662074,0.202084629744866,0.357512953367876
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",47,13.3038342719813,5.75017637764867,0.206596141879278,0.392487046632124
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",48,13.0075240368246,5.40810626895715,0.199751088985688,0.398963730569948
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",49,12.8228794921716,5.12486996149851,0.202395768512757,0.384715025906736
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",50,13.0891628202889,5.48904252645384,0.212196639701307,0.370466321243523
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",51,13.0803546186464,5.37285476419958,0.208929682638457,0.38860103626943
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",52,13.4986921164455,5.69613487708255,0.20161792159303,0.410621761658031
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",53,13.0545972820982,5.61814812746986,0.19803982576229,0.376943005181347
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",54,13.081071894025,5.6261698713138,0.210952084629745,0.387305699481865
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",55,13.0624410807116,5.09061051703852,0.204107031736154,0.401554404145078
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",56,12.8422926154904,5.06990925671599,0.202706907280647,0.41839378238342
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",57,12.5657134998788,5.90970877281235,0.205351586807716,0.389896373056995
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",58,13.2221647513032,5.1753003809325,0.207218419415059,0.392487046632124
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",59,13.2891121486785,5.62032539727142,0.196172993154947,0.404145077720207
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",60,12.6016145437163,5.29923780342323,0.195861854387057,0.400259067357513
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",61,13.1439559205557,6.0685951528481,0.19508400746733,0.380829015544041
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",62,12.9673134384244,5.97367511105705,0.207218419415059,0.382124352331606
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",63,13.4084234048532,5.90082878563821,0.203795892968264,0.352331606217617
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",64,12.8122972303585,5.10988053415111,0.19803982576229,0.409326424870466
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",65,12.6825795084417,5.422015691521,0.209707529558183,0.379533678756477
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",66,12.8785976141741,5.38497649886205,0.205818294959552,0.405440414507772
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",67,12.9980375294491,5.62876850917083,0.200684505289359,0.352331606217617
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",68,12.5059438209005,5.08412057029813,0.207373988799004,0.398963730569948
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",69,13.329775142828,5.42206843028057,0.205973864343497,0.398963730569948
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",70,13.0496135073286,6.11340719290554,0.207685127566895,0.424870466321244
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",71,12.6786607988932,5.53794836049321,0.201462352209085,0.369170984455959
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",72,13.0696425473347,5.54954363388303,0.197106409458619,0.375647668393782
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",73,13.4092515166556,4.86530820477188,0.196639701306783,0.396373056994819
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",74,13.399948440112,5.05979381457565,0.205196017423771,0.413212435233161
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",75,13.0149896407068,5.23602339252489,0.190261356565028,0.360103626943005
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",76,12.9313349573063,5.34511580154412,0.199751088985688,0.38860103626943
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",77,12.7970742457787,5.41238549272897,0.204107031736154,0.41580310880829
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",78,13.5763743988105,5.09492642817631,0.209707529558183,0.38860103626943
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",79,13.3728266291725,5.7234370357757,0.203951462352209,0.397668393782383
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",80,13.0146358475296,4.93689762863926,0.204884878655881,0.419689119170984
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",81,13.3459816004683,5.06727959340416,0.208774113254512,0.422279792746114
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",82,13.2221256411877,6.27726963060046,0.197884256378345,0.414507772020725
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",83,13.335867297262,5.2656900620266,0.202240199128811,0.410621761658031
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",84,13.1164743517183,6.02371188890263,0.197728686994399,0.378238341968912
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",85,13.3544065057793,5.20168189724061,0.208774113254512,0.413212435233161
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",86,13.6760768641628,5.52604375338362,0.197417548226509,0.374352331606218
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",87,12.8942278593222,5.58127965618285,0.203329184816428,0.41580310880829
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",88,13.0965804898623,5.51525598531537,0.212974486621033,0.398963730569948
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",89,12.7956791744045,5.4680840111613,0.19835096453018,0.404145077720207
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",90,13.14363188865,5.47236405392765,0.195706285003111,0.41839378238342
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",91,12.8802872268952,5.17116749202169,0.207218419415059,0.38860103626943
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",92,13.2617480324798,5.65274178077178,0.203018046048538,0.380829015544041
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",93,13.0871848992694,5.40937465196999,0.210174237710019,0.371761658031088
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",94,12.8697649800647,5.18810596560833,0.199906658369633,0.405440414507772
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",95,12.9739718079979,5.390348435737,0.203640323584319,0.396373056994819
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",96,12.9393726588469,4.68331544154911,0.208462974486621,0.367875647668394
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",97,13.0854448919646,5.63469080094318,0.207062850031114,0.413212435233161
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",98,13.0563838701965,5.8479946090335,0.205040448039826,0.398963730569948
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",99,13.2172001573082,5.55654846323923,0.20161792159303,0.387305699481865
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_5",100,13.3642167377238,6.06771466002194,0.200373366521469,0.386010362694301
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",1,13.7593554664532,6.39026495823818,0.110471448576319,0.592496765847348
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",2,13.3681060617773,6.15903575712164,0.118717908822157,0.602846054333765
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",3,13.289707882016,5.7963579850893,0.111249416524039,0.564036222509702
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",4,13.6999686902803,7.07022668721332,0.108137544733157,0.58732212160414
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",5,13.9349720758031,6.45226482336522,0.116228411389451,0.552393272962484
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",6,13.4680152025771,6.18872306427844,0.107359576785436,0.605433376455369
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",7,13.4007291028099,6.3941258365376,0.111560603703127,0.613195342820181
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",8,13.6733498441584,6.13055239763604,0.110782635755407,0.574385510996119
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",9,13.6667754689089,6.06860645572867,0.106892796016804,0.571798188874515
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",10,13.641957021906,6.51155324240934,0.116539598568539,0.589909443725744
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",11,13.5446531304857,6.61084469889692,0.127586743426171,0.558861578266494
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",12,13.5044241504976,6.5525159080326,0.11467247549401,0.575679172056921
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",13,13.4663067365175,6.43689718761939,0.108293138322701,0.543337645536869
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",14,13.2451177665766,5.95965212325106,0.114361288314921,0.557567917205692
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",15,13.2944558684102,6.05245089705818,0.110938229344951,0.576972833117723
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",16,13.5474504699281,6.23280449484264,0.11202738447176,0.578266494178525
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",17,13.2917128073765,5.85317641629973,0.111560603703127,0.579560155239327
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",18,13.5094140430518,6.49153385581449,0.113427726777657,0.589909443725744
"corQuadrantmat",120,"omega_sparse","conta_normal_cell_10",19,13.4598129063583,6.10828614062823,0.10673720242726,0.548512289780078
