"cov_measure","p","graph","distribution","rep","norm_Omega","norm_Sigma","FP","FN"
"corSpearmanmat",120,"omega_sparse","rmvt",91,11.9901730289079,6.99790467649104,0.258752139411856,0.137128072445019
"corSpearmanmat",120,"omega_sparse","rmvt",92,11.9102351596022,10.1758208362369,0.252217208651004,0.147477360931436
"corSpearmanmat",120,"omega_sparse","rmvt",93,11.6895224630291,7.70727776377689,0.255795861210518,0.134540750323415
"corSpearmanmat",120,"omega_sparse","rmvt",94,11.5893846522152,9.69462616101786,0.247860588143768,0.141009055627426
"corSpearmanmat",120,"omega_sparse","rmvt",95,12.1590956135494,10.0680067100755,0.249727711218298,0.15006468305304
"corSpearmanmat",120,"omega_sparse","rmvt",96,12.2880646154257,9.40578142643907,0.254551112494165,0.160413971539457
"corSpearmanmat",120,"omega_sparse","rmvt",97,11.9941487385111,7.89835289886119,0.254551112494165,0.152652005174644
"corSpearmanmat",120,"omega_sparse","rmvt",98,11.9477655335672,9.64532697734435,0.252217208651004,0.141009055627426
"corSpearmanmat",120,"omega_sparse","rmvt",99,11.9368299947928,6.92049397536789,0.246927026606504,0.11254851228978
"corSpearmanmat",120,"omega_sparse","rmvt",100,11.851102023575,8.92280726973359,0.257351797105959,0.113842173350582
"corKendallmat",120,"omega_sparse","rmvt",1,11.9444797856446,7.36775541520042,0.327917512888611,0.0951188986232791
"corKendallmat",120,"omega_sparse","rmvt",2,11.8267112940205,9.43125259928802,0.32776128729886,0.0988735919899875
"corKendallmat",120,"omega_sparse","rmvt",3,11.6143810192496,8.35501261026759,0.337134822683956,0.0963704630788486
"corKendallmat",120,"omega_sparse","rmvt",4,11.923722156546,9.31721379876801,0.339321980940478,0.11639549436796
"corKendallmat",120,"omega_sparse","rmvt",5,11.5252913424974,9.05387837486995,0.32979221996563,0.11639549436796
"corKendallmat",120,"omega_sparse","rmvt",6,11.7505285396183,6.59972100520759,0.315419465708483,0.108886107634543
"corKendallmat",120,"omega_sparse","rmvt",7,11.815408286947,8.67358493856801,0.344946102171536,0.0988735919899875
"corKendallmat",120,"omega_sparse","rmvt",8,11.8141726866157,8.49733568373018,0.344789876581784,0.110137672090113
"corKendallmat",120,"omega_sparse","rmvt",9,11.9263576450352,8.3591001918701,0.337291048273707,0.105131414267835
"corKendallmat",120,"omega_sparse","rmvt",10,11.9511840339607,8.80854303359723,0.331510701452898,0.106382978723404
"corKendallmat",120,"omega_sparse","rmvt",11,12.2167810103279,8.72561518623249,0.325730354632089,0.121401752190238
"corKendallmat",120,"omega_sparse","rmvt",12,11.7166646958984,7.43501288708044,0.320731135760037,0.111389236545682
"corKendallmat",120,"omega_sparse","rmvt",13,12.2603619825993,9.21593499127658,0.343540071863771,0.123904881101377
"corKendallmat",120,"omega_sparse","rmvt",14,11.8863532709314,8.97558791520551,0.335103890017185,0.0876095118898623
"corKendallmat",120,"omega_sparse","rmvt",15,12.3447176444902,8.20089183732404,0.333385408529917,0.128911138923655
"corKendallmat",120,"omega_sparse","rmvt",16,11.5998464446183,7.53161686498483,0.339165755350726,0.105131414267835
"corKendallmat",120,"omega_sparse","rmvt",17,11.8554117465857,8.08814845172336,0.334010310888924,0.102628285356696
"corKendallmat",120,"omega_sparse","rmvt",18,12.1493974972966,7.9150094181093,0.330417122324637,0.101376720901126
"corKendallmat",120,"omega_sparse","rmvt",19,11.3653315137093,6.72798910114564,0.345258553351039,0.117647058823529
"corKendallmat",120,"omega_sparse","rmvt",20,11.2775379343372,6.41100546589394,0.32588658022184,0.0963704630788486
"corKendallmat",120,"omega_sparse","rmvt",21,11.7516574943605,7.32102223579782,0.333072957350414,0.108886107634543
"corKendallmat",120,"omega_sparse","rmvt",22,11.8772580168154,8.54238298607997,0.328698640837369,0.0888610763454318
"corKendallmat",120,"omega_sparse","rmvt",23,11.9968346700478,8.47720090486444,0.336509920324949,0.101376720901126
"corKendallmat",120,"omega_sparse","rmvt",24,11.9149270408962,11.024217172843,0.330260896734885,0.105131414267835
"corKendallmat",120,"omega_sparse","rmvt",25,11.8237982417463,8.08853539417062,0.33760349945321,0.108886107634543
"corKendallmat",120,"omega_sparse","rmvt",26,11.6487817449352,8.16026245021472,0.331979378222153,0.0888610763454318
"corKendallmat",120,"omega_sparse","rmvt",27,11.6572041684028,9.34633296594992,0.332135603811904,0.101376720901126
"corKendallmat",120,"omega_sparse","rmvt",28,11.8465452974143,9.08359368332244,0.327917512888611,0.0888610763454318
"corKendallmat",120,"omega_sparse","rmvt",29,11.8921513039522,8.34774970718554,0.336978597094204,0.105131414267835
"corKendallmat",120,"omega_sparse","rmvt",30,11.5309513704545,8.22227104791804,0.33947820653023,0.11639549436796
"corKendallmat",120,"omega_sparse","rmvt",31,12.1784816053788,9.41038696271896,0.336509920324949,0.120150187734668
"corKendallmat",120,"omega_sparse","rmvt",32,12.3345571178677,8.52140652062372,0.330885799093892,0.107634543178974
"corKendallmat",120,"omega_sparse","rmvt",33,12.4315274339225,7.674307302712,0.340103108889236,0.106382978723404
"corKendallmat",120,"omega_sparse","rmvt",34,11.7894883782266,7.97203081036878,0.326667708170598,0.126408010012516
"corKendallmat",120,"omega_sparse","rmvt",35,11.646164590705,8.35103364115844,0.329323543196376,0.105131414267835
"corKendallmat",120,"omega_sparse","rmvt",36,11.5063458693849,8.35398920445683,0.347133260428058,0.11639549436796
"corKendallmat",120,"omega_sparse","rmvt",37,11.3391813549998,6.98672122326942,0.335103890017185,0.0913642052565707
"corKendallmat",120,"omega_sparse","rmvt",38,11.615569531072,7.33766468888055,0.331042024683643,0.0851063829787234
"corKendallmat",120,"omega_sparse","rmvt",39,11.8395993915424,8.07182933767388,0.348851741915326,0.112640801001252
"corKendallmat",120,"omega_sparse","rmvt",40,12.2385983615418,7.95176755991074,0.329479768786127,0.112640801001252
"corKendallmat",120,"omega_sparse","rmvt",41,11.3403031333699,7.38735247442162,0.336041243555694,0.0963704630788486
"corKendallmat",120,"omega_sparse","rmvt",42,11.8398336856339,9.45795829071007,0.334947664427433,0.0888610763454318
"corKendallmat",120,"omega_sparse","rmvt",43,11.7322253683319,7.93712219624132,0.351976253710358,0.097622027534418
"corKendallmat",120,"omega_sparse","rmvt",44,11.6758395693299,9.01163583605474,0.33463521324793,0.0876095118898623
"corKendallmat",120,"omega_sparse","rmvt",45,11.6487583780723,7.38040478531307,0.334166536478675,0.105131414267835
"corKendallmat",120,"omega_sparse","rmvt",46,12.3619465756511,7.72861963216772,0.332448054991408,0.0863579474342929
"corKendallmat",120,"omega_sparse","rmvt",47,11.7889917499942,8.33276179004999,0.342602718325262,0.0938673341677096
"corKendallmat",120,"omega_sparse","rmvt",48,12.1001342525382,9.06408656753915,0.341665364786752,0.102628285356696
"corKendallmat",120,"omega_sparse","rmvt",49,11.6516848993169,6.71098173670575,0.332916731760662,0.0851063829787234
"corKendallmat",120,"omega_sparse","rmvt",50,11.9774363921082,7.55921292333915,0.34244649273551,0.122653316645807
"corKendallmat",120,"omega_sparse","rmvt",51,11.9641655273846,7.87851755461228,0.336197469145446,0.128911138923655
"corKendallmat",120,"omega_sparse","rmvt",52,11.8182715111171,9.38054059346285,0.340884236837994,0.107634543178974
"corKendallmat",120,"omega_sparse","rmvt",53,11.4883949819315,7.18034545920598,0.323230745196063,0.105131414267835
"corKendallmat",120,"omega_sparse","rmvt",54,12.4717345569127,7.82304049212664,0.331979378222153,0.0951188986232791
"corKendallmat",120,"omega_sparse","rmvt",55,11.7138101697733,7.52093893623869,0.329011092016872,0.0938673341677096
"corKendallmat",120,"omega_sparse","rmvt",56,12.0663151657516,7.29068814307002,0.336197469145446,0.105131414267835
"corKendallmat",120,"omega_sparse","rmvt",57,11.9063954146667,10.0584465838786,0.341821590376504,0.110137672090113
"corKendallmat",120,"omega_sparse","rmvt",58,12.1895914554685,7.27375406243058,0.336509920324949,0.110137672090113
"corKendallmat",120,"omega_sparse","rmvt",59,12.0146841970129,9.90333400059332,0.339634432119981,0.105131414267835
"corKendallmat",120,"omega_sparse","rmvt",60,12.5363021848281,9.72810118839859,0.333229182940166,0.0913642052565707
"corKendallmat",120,"omega_sparse","rmvt",61,11.6008271047516,10.9822464506827,0.335103890017185,0.103879849812265
"corKendallmat",120,"omega_sparse","rmvt",62,12.1968268268998,8.8071181119656,0.339946883299484,0.100125156445557
"corKendallmat",120,"omega_sparse","rmvt",63,11.7187451956085,8.08342774867758,0.333541634119669,0.131414267834793
"corKendallmat",120,"omega_sparse","rmvt",64,11.4271615921612,8.30070255629295,0.334322762068427,0.101376720901126
"corKendallmat",120,"omega_sparse","rmvt",65,11.7308365744149,6.9082002386633,0.326667708170598,0.113892365456821
"corKendallmat",120,"omega_sparse","rmvt",66,11.7662841004269,9.89650735246556,0.335416341196688,0.102628285356696
"corKendallmat",120,"omega_sparse","rmvt",67,11.7429326786882,8.19946473157441,0.341509139197,0.0901126408010012
"corKendallmat",120,"omega_sparse","rmvt",68,11.7107160060743,8.48833879290717,0.327136384939853,0.0988735919899875
"corKendallmat",120,"omega_sparse","rmvt",69,11.6149775647465,7.58402955225405,0.332135603811904,0.102628285356696
"corKendallmat",120,"omega_sparse","rmvt",70,11.625364224554,6.57467607814621,0.327605061709108,0.102628285356696
"corKendallmat",120,"omega_sparse","rmvt",71,12.0992162293097,6.89985860563493,0.33557256678644,0.11514392991239
"corKendallmat",120,"omega_sparse","rmvt",72,11.4974513090398,8.75860700196084,0.351038900171848,0.106382978723404
"corKendallmat",120,"omega_sparse","rmvt",73,11.7453126259093,8.37000172413271,0.324949226683331,0.103879849812265
"corKendallmat",120,"omega_sparse","rmvt",74,11.5691426262154,9.29055458204614,0.330104671145134,0.101376720901126
"corKendallmat",120,"omega_sparse","rmvt",75,12.1209525632259,9.50307905494892,0.327605061709108,0.105131414267835
"corKendallmat",120,"omega_sparse","rmvt",76,11.8337522819967,9.15593940868525,0.337291048273707,0.110137672090113
"corKendallmat",120,"omega_sparse","rmvt",77,11.5061577056884,7.10332247209246,0.332916731760662,0.100125156445557
"corKendallmat",120,"omega_sparse","rmvt",78,11.7792263092697,8.54004126738217,0.335885017965943,0.0963704630788486
"corKendallmat",120,"omega_sparse","rmvt",79,11.9584694497863,8.49757602243049,0.339009529760975,0.107634543178974
"corKendallmat",120,"omega_sparse","rmvt",80,11.6191601338243,6.84407637135609,0.332448054991408,0.130162703379224
"corKendallmat",120,"omega_sparse","rmvt",81,11.9439499683686,9.73246149780627,0.33760349945321,0.120150187734668
"corKendallmat",120,"omega_sparse","rmvt",82,11.4830067028492,9.37818463927163,0.331198250273395,0.102628285356696
"corKendallmat",120,"omega_sparse","rmvt",83,12.3118372768016,8.80335733201517,0.327448836119356,0.130162703379224
"corKendallmat",120,"omega_sparse","rmvt",84,11.7583055600433,8.31094913493785,0.325105452273082,0.0963704630788486
"corKendallmat",120,"omega_sparse","rmvt",85,11.785451530572,10.1879975257445,0.336041243555694,0.11514392991239
"corKendallmat",120,"omega_sparse","rmvt",86,11.8044950545205,8.23765756723889,0.335103890017185,0.113892365456821
"corKendallmat",120,"omega_sparse","rmvt",87,12.0183288636133,9.10951443303918,0.346039681299797,0.0901126408010012
"corKendallmat",120,"omega_sparse","rmvt",88,11.9708909585937,10.1046582808328,0.337134822683956,0.107634543178974
"corKendallmat",120,"omega_sparse","rmvt",89,11.5572296472172,9.26183416332171,0.342134041556007,0.102628285356696
"corKendallmat",120,"omega_sparse","rmvt",90,11.8776802280443,9.71267985004073,0.32588658022184,0.0963704630788486
"corKendallmat",120,"omega_sparse","rmvt",91,10.9701937602635,8.74517043370647,0.336041243555694,0.118898623279099
"corKendallmat",120,"omega_sparse","rmvt",92,11.3954251584903,9.66239841320632,0.341040462427746,0.108886107634543
"corKendallmat",120,"omega_sparse","rmvt",93,11.6430846596409,9.93819485475253,0.341665364786752,0.102628285356696
"corKendallmat",120,"omega_sparse","rmvt",94,11.8176625794244,8.81257849398085,0.323543196375566,0.101376720901126
"corKendallmat",120,"omega_sparse","rmvt",95,11.5676501338676,8.14148874625878,0.330417122324637,0.107634543178974
"corKendallmat",120,"omega_sparse","rmvt",96,11.9444935088993,7.98899669422994,0.324168098734573,0.120150187734668
"corKendallmat",120,"omega_sparse","rmvt",97,11.8834201294021,9.78515910182619,0.332916731760662,0.0988735919899875
"corKendallmat",120,"omega_sparse","rmvt",98,11.8591141193259,8.60852986354615,0.34728948601781,0.0926157697121402
"corKendallmat",120,"omega_sparse","rmvt",99,11.7205661430314,8.7120843973458,0.338072176222465,0.0888610763454318
"corKendallmat",120,"omega_sparse","rmvt",100,11.7239596298625,7.53904668635376,0.341196688017497,0.106382978723404
"covOGKmat",120,"omega_sparse","rmvt",1,11.8930907269041,10.1513400531706,0,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",2,11.8481059317503,10.0164406992965,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",3,11.8880152199361,10.1350359880177,0,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",4,11.8937146642917,10.1465848368603,0.00015527950310559,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",5,11.8242509473227,9.95279356440295,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",6,11.9450400063005,10.3027027228671,0.00015527950310559,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",7,11.9363749086797,10.3035114917873,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",8,11.8933037830982,9.94243104382982,0.00015527950310559,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",9,11.8983778858822,10.1183547178929,0,0.91578947368421
"covOGKmat",120,"omega_sparse","rmvt",10,11.9071757963584,9.97644353303546,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",11,11.8557046346166,10.0377904161706,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",12,11.8794725317062,10.1082510278523,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",13,11.8877198816413,10.0970100268533,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",14,11.8911708174703,10.1790700436875,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",15,11.993964520744,10.3253601997824,0,0.91578947368421
"covOGKmat",120,"omega_sparse","rmvt",16,11.8790514858003,10.1012382350959,0,0.91578947368421
"covOGKmat",120,"omega_sparse","rmvt",17,11.9641033661614,10.3819469181574,0.00046583850931677,0.913157894736842
"covOGKmat",120,"omega_sparse","rmvt",18,11.9287306324722,10.2446628560708,0.00015527950310559,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",19,11.9624170778039,10.4166042104981,0.00015527950310559,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",20,11.8421562852062,9.96136842526702,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",21,11.9562493327024,10.3823475451168,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",22,11.8941540958511,10.1469766871704,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",23,11.9936510376606,10.2945060781335,0.00031055900621118,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",24,11.8570614627908,10.0178802332776,0,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",25,11.8179856166555,9.91785348149467,0,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",26,11.8455140402692,10.0092814559631,0,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",27,11.9213289232238,10.0532437184777,0,0.91578947368421
"covOGKmat",120,"omega_sparse","rmvt",28,11.946004068198,9.83332817986266,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",29,11.9243793018947,10.25882175736,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",30,11.8448874720795,9.94899958162367,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",31,11.9121226810514,9.99879190984322,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",32,11.8286814038735,9.91471182031079,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",33,11.9331239629339,10.1798568342856,0.00015527950310559,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",34,11.8940135262163,10.154336430952,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",35,11.9542998130575,9.97112182321494,0.00093167701863354,0.91578947368421
"covOGKmat",120,"omega_sparse","rmvt",36,11.9116950031169,10.2137388739185,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",37,11.9686591769112,10.4678293333292,0.00015527950310559,0.91578947368421
"covOGKmat",120,"omega_sparse","rmvt",38,11.8933622595012,10.1488914746259,0,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",39,12.0259543287891,10.6914898498167,0.00046583850931677,0.911842105263158
"covOGKmat",120,"omega_sparse","rmvt",40,11.8851067780066,10.085824256995,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",41,11.8451547196715,10.0082938063204,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",42,11.8814056910796,10.1404638784889,0.00015527950310559,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",43,11.9828699694592,10.2651943158816,0.00031055900621118,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",44,11.9026306272819,10.1828056027581,0,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",45,11.9347430227638,10.2973092476951,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",46,11.9229800945871,10.252980700535,0,0.91578947368421
"covOGKmat",120,"omega_sparse","rmvt",47,11.8965409301646,10.0329690332626,0.00015527950310559,0.911842105263158
"covOGKmat",120,"omega_sparse","rmvt",48,11.919430681218,10.2213232370613,0.00046583850931677,0.907894736842105
"covOGKmat",120,"omega_sparse","rmvt",49,11.938804850658,10.2544828212776,0.00015527950310559,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",50,11.9206154946272,10.245747719404,0.00015527950310559,0.914473684210526
"covOGKmat",120,"omega_sparse","rmvt",51,12.0171725132239,10.7012324516343,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",52,11.8417730817193,9.99905614870218,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",53,11.8885340599817,10.1366890970704,0,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",54,11.8623425717631,10.0584664429737,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",55,11.8878872390577,9.80034891898278,0.00031055900621118,0.913157894736842
"covOGKmat",120,"omega_sparse","rmvt",56,11.9145306475682,10.0416334540962,0,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",57,11.8777765819726,10.1030501201431,0,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",58,11.908752889581,10.1557531578835,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",59,11.9679894713171,10.4319812230769,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",60,11.9500558619369,10.3571055383681,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",61,11.85918107174,10.0477415594997,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",62,11.9575130132793,10.3875760022566,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",63,11.7514348178082,9.72674414682812,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",64,11.9146293811893,10.2323891851216,0,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",65,11.8463799631352,10.0116664255186,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",66,11.9176983389853,10.243565848333,0.00015527950310559,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",67,11.9082769733126,10.2285638573614,0,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",68,11.9115226858264,10.225780052668,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",69,11.9057392525509,10.1932977523202,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",70,11.8773973986447,9.90843511816083,0.00015527950310559,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",71,11.8226280448388,9.92772152818063,0,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",72,11.8899052542882,10.06554938109,0,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",73,11.8646590042731,9.89220585914164,0.00015527950310559,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",74,11.9324222930927,10.2231980045467,0.00046583850931677,0.914473684210526
"covOGKmat",120,"omega_sparse","rmvt",75,11.9254195481466,9.85209349108233,0.00015527950310559,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",76,11.9619414396695,10.4291451366757,0.00015527950310559,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",77,11.9434306833194,10.116150166444,0.00015527950310559,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",78,11.9419096575778,10.3248447779325,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",79,11.845856701778,9.93509370749568,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",80,11.8316093770932,9.87892520142238,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",81,11.9089691437713,10.1466538617282,0.00015527950310559,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",82,11.9603124087908,9.88100258184064,0.00077639751552795,0.914473684210526
"covOGKmat",120,"omega_sparse","rmvt",83,11.855081728986,10.0276187650572,0,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",84,11.9342083406944,10.2952856635476,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",85,11.879632520315,10.0386715577019,0.00062111801242236,0.911842105263158
"covOGKmat",120,"omega_sparse","rmvt",86,11.8692259722395,9.96404765821644,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",87,11.961208192068,10.0554103590988,0.00015527950310559,0.911842105263158
"covOGKmat",120,"omega_sparse","rmvt",88,11.8186244888856,9.93848432175574,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",89,12.0148772301116,10.3280523947084,0.00015527950310559,0.91578947368421
"covOGKmat",120,"omega_sparse","rmvt",90,11.9348884311551,10.2978602961602,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",91,11.8463313575317,10.0098772685917,0.00046583850931677,0.911842105263158
"covOGKmat",120,"omega_sparse","rmvt",92,11.8602522886358,9.93136014194247,0,0.918421052631579
"covOGKmat",120,"omega_sparse","rmvt",93,12.0161742400888,10.2078492639809,0.00015527950310559,0.917105263157895
"covOGKmat",120,"omega_sparse","rmvt",94,11.945256288164,10.3379717707101,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",95,11.8548844786135,10.0354597491248,0,0.921052631578947
"covOGKmat",120,"omega_sparse","rmvt",96,11.8934519578595,10.1055561595128,0,0.914473684210526
"covOGKmat",120,"omega_sparse","rmvt",97,11.8481469536826,9.70841703234119,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",98,11.9742071006782,10.3538745114846,0.00031055900621118,0.910526315789474
"covOGKmat",120,"omega_sparse","rmvt",99,11.8648149985227,10.0641201309209,0,0.919736842105263
"covOGKmat",120,"omega_sparse","rmvt",100,11.9899356610043,10.5315786512721,0,0.921052631578947
"covSpearmanUmat",120,"omega_sparse","rmvt",1,11.4273351550527,4.58211058103793,0.238176993912908,0.137452711223203
"covSpearmanUmat",120,"omega_sparse","rmvt",2,11.8654608716065,5.05083373064694,0.252224129857968,0.123581336696091
"covSpearmanUmat",120,"omega_sparse","rmvt",3,11.0371469652964,5.50921808403911,0.274855626658342,0.138713745271122
"covSpearmanUmat",120,"omega_sparse","rmvt",4,11.6425441789267,5.14133672784102,0.242078976119869,0.151324085750315
"covSpearmanUmat",120,"omega_sparse","rmvt",5,12.4621856856826,7.79049325204129,0.319338223817699,0.119798234552333
"covSpearmanUmat",120,"omega_sparse","rmvt",6,11.6996125675971,5.07608492614089,0.268456375838926,0.134930643127364
"covSpearmanUmat",120,"omega_sparse","rmvt",7,11.3406966675599,5.02480660404476,0.257686904947713,0.128625472887768
"covSpearmanUmat",120,"omega_sparse","rmvt",8,12.919803884169,7.98336073251135,0.280942718901202,0.110970996216898
"covSpearmanUmat",120,"omega_sparse","rmvt",9,11.3387150420208,6.099921343006,0.272826595910723,0.112232030264817
"covSpearmanUmat",120,"omega_sparse","rmvt",10,12.0085267230637,7.15994188640391,0.25799906352427,0.145018915510719
"covSpearmanUmat",120,"omega_sparse","rmvt",11,11.3243794902114,5.36243827534194,0.277508974559076,0.136191677175284
"covSpearmanUmat",120,"omega_sparse","rmvt",12,12.1068541159733,5.97327565701243,0.296394568440768,0.100882723833544
"covSpearmanUmat",120,"omega_sparse","rmvt",13,12.408849241506,4.79082326738361,0.258935539253941,0.146279949558638
"covSpearmanUmat",120,"omega_sparse","rmvt",14,11.4453821421641,4.9168760578181,0.25097549555174,0.118537200504414
"covSpearmanUmat",120,"omega_sparse","rmvt",15,12.4027870024346,6.98754311175418,0.309349149367879,0.136191677175284
"covSpearmanUmat",120,"omega_sparse","rmvt",16,12.0618413968205,5.82796177999107,0.262837521460902,0.167717528373266
"covSpearmanUmat",120,"omega_sparse","rmvt",17,12.0644189491905,6.64107782174794,0.245668799750273,0.148802017654477
"covSpearmanUmat",120,"omega_sparse","rmvt",18,11.5294161458524,7.5099453977824,0.298111440611831,0.116015132408575
"covSpearmanUmat",120,"omega_sparse","rmvt",19,12.2828757030066,5.38458019713932,0.269236772280318,0.143757881462799
"covSpearmanUmat",120,"omega_sparse","rmvt",20,11.7636029440285,5.65890863640177,0.302481660683627,0.133669609079445
"covSpearmanUmat",120,"omega_sparse","rmvt",21,11.7759779321665,4.52356390810222,0.220227875760887,0.138713745271122
"covSpearmanUmat",120,"omega_sparse","rmvt",22,11.0358989027968,5.07416558809981,0.227095364445138,0.14249684741488
"covSpearmanUmat",120,"omega_sparse","rmvt",23,12.0661705867005,5.0917089585495,0.241766817543312,0.134930643127364
"covSpearmanUmat",120,"omega_sparse","rmvt",24,11.3881358331111,5.14386736312665,0.24395192757921,0.151324085750315
"covSpearmanUmat",120,"omega_sparse","rmvt",25,11.9461985456706,5.38073478239737,0.289371000468238,0.146279949558638
"covSpearmanUmat",120,"omega_sparse","rmvt",26,11.3354781117206,5.24074592760525,0.261588887154675,0.166456494325347
"covSpearmanUmat",120,"omega_sparse","rmvt",27,11.4949332713724,4.67898253395674,0.269392851568597,0.143757881462799
"covSpearmanUmat",120,"omega_sparse","rmvt",28,11.8544612129196,4.45797319569235,0.272826595910723,0.128625472887768
"covSpearmanUmat",120,"omega_sparse","rmvt",29,10.749062554657,5.35916187729922,0.260652411425004,0.119798234552333
"covSpearmanUmat",120,"omega_sparse","rmvt",30,12.3052131356349,4.22615853125543,0.246293116903387,0.14249684741488
"covSpearmanUmat",120,"omega_sparse","rmvt",31,12.0453466939134,4.3454237486047,0.231777743093492,0.170239596469105
"covSpearmanUmat",120,"omega_sparse","rmvt",32,11.8609159755051,4.24422386133255,0.26205712501951,0.133669609079445
"covSpearmanUmat",120,"omega_sparse","rmvt",33,12.0660513933803,6.71925735454768,0.297487123458717,0.146279949558638
"covSpearmanUmat",120,"omega_sparse","rmvt",34,11.8515582848936,5.13623618317925,0.265490869361636,0.138713745271122
"covSpearmanUmat",120,"omega_sparse","rmvt",35,10.8695175056719,4.1013696576974,0.228968315904479,0.145018915510719
"covSpearmanUmat",120,"omega_sparse","rmvt",36,11.5551693221868,5.65859724041856,0.268456375838926,0.147540983606557
"covSpearmanUmat",120,"omega_sparse","rmvt",37,11.5726198668097,4.67647364659855,0.255657874200094,0.146279949558638
"covSpearmanUmat",120,"omega_sparse","rmvt",38,12.0968756304073,5.57337291665588,0.275011705946621,0.143757881462799
"covSpearmanUmat",120,"omega_sparse","rmvt",39,12.2853252745232,5.85024268632949,0.277821133135633,0.126103404791929
